titre,prix,surface,pieces,quartier,type_bien,prix_m2,url,source,score_marche,etage,parking,balcon,vue_mer,etat_bien,score_jeune_couple,tags,resume_ia
Vente Appartement 3 pièces,149000,40.0,3,Centre-ville,appartement,3725.0,https://www.bienici.com/annonce/iad-france-1848610,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""centre_ville"", ""coup_de_coeur"", ""investissement_locatif""]",Appartement 3 pièces en centre-ville toulonnais à bon prix (149k€). Bien positionné pour primo-accédants. Surface compacte 40m² nécessite optimisation aménagement.
Studio entièrement refait à neuf.,149000,21.8,1,Saint-Roch,appartement,6834.86,https://www.bienici.com/annonce/hektor-2247_EXPERTIMO22-268579,Agence,Opportunite,,False,False,False,neuf,3,"[""centre_ville"", ""lumineux"", ""investissement_locatif""]","Studio neuf de 21.8m² au cœur de Saint-Roch à 149k€. Bien rénové, prix/m² élevé. Opportunité pour investisseur ou jeune actif seul, peu adapté aux couples."
Appartement,149900,49.0,2,Pont de Bois,appartement,3059.18,https://www.bienici.com/annonce/ag835636-498837224,Agence,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""investissement_locatif""]","Petit 2 pièces à Pont de Bois, 49m², prix attractif à 149900€. Quartier accessible avec transports. Opportunité immobilière pour investissement ou première acquisition."
VIAGER LIBRE   Demi maison de 2 appartements avec jardin et,150000,224.0,6,Darboussèdes,appartement,669.64,https://www.bienici.com/annonce/hektor-11_GRECHTOULON2023-112533,Agence,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""coup_de_coeur"", ""calme""]","Viager libre demi-maison 224m² 6 pièces avec jardin à Darboussèdes. Prix attractif 150k€, opportunité marché. Idéal projet investissement ou occupation principale famille."
Toulon ouest  Bon rencontre : T5 80 m2 vendu loué bonne rent,150000,80.0,5,Bon Rencontre,appartement,1875.0,https://www.bienici.com/annonce/hektor-iboxliberte-388285,IBOX GESTION LOCATION,Opportunite,,False,False,False,bon_etat,4,"[""investissement_locatif"", ""coup_de_coeur"", ""proche_transports""]",T5 80m² à Bon Rencontre vendu loué. Bon rendement locatif. Prix opportunité à 150k€. Bien dimensionné pour investissement ou premier achat.
,150000,68.0,4,Pont du Las,appartement,2205.88,https://www.bienici.com/annonce/century-21-202_2305_3563,CENTURY 21 Ouest Immo,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports"", ""coup_de_coeur""]","T4 de 68m² à 150k€ dans quartier Pont du Las. Prix attractif (2206€/m²), classé opportunité. Bon potentiel pour jeune couple cherchant accès propriété. Détails sur état et commodités à clarifier."
T4 Dernier étage  - Toulon - Quartier Champ de Mars,150000,67.0,4,Champs-de-Mars,appartement,2238.81,https://www.bienici.com/annonce/hektor-maisonnoire-83740-284,Maison Noire Immobilier,Opportunite,4,False,True,False,inconnu,4,"[""proche_transports"", ""investissement_locatif"", ""coup_de_coeur""]","T4 dernier étage Champs-de-Mars à 150k€ (67m²). Configuration généreuse, prix avantageux, quartier accessible. Opportunité marché intéressante pour jeune couple cherchant investissement accessible."
,150000,48.6,2,Pont du Las,appartement,3086.42,https://www.bienici.com/annonce/century-21-202_2305_3219,CENTURY 21 Ouest Immo,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports""]",Petit 2-pièces de 48.6m² à Pont du Las (Toulon) au prix opportune de 150k€. Budget jeune couple accessible. Surface limitée mais bien positionnée statistiquement. Idéal pour premier achat ou investissement.
LES 4 CHEMINS - INVESTISSEMENT LOCATIF - APPARTEMENT T2 DE 44 M² - ASCENSEUR - PARKING INTERIEUR -,150000,44.0,2,La Chapelle - Saint-André,appartement,3409.09,https://www.bienici.com/annonce/immo-facile-59651798,GIO (Grand Immobilier Ouest),Opportunite,,True,False,False,inconnu,4,"[""investissement_locatif"", ""parking_inclus"", ""proche_transports""]","T2 de 44m² à 150k€ en investissement locatif. Parking intérieur et ascenseur inclus. Quartier La Chapelle-Saint-André. Prix/m² compétitif, opportunité marché intéressante."
Viager occupé - F77-H75 ans - TOULON (83000),151500,105.0,5,Sainte-Anne,maison,1442.86,https://www.bienici.com/annonce/ag752451-512042840,Agence,Opportunite,,False,False,False,inconnu,2,"[""investissement_locatif""]","Maison 5 pièces en viager occupé à Sainte-Anne. 105 m² à 151 500€. Prix compétitif mais occupée longtemps, solution d'investissement plutôt que d'usage personnel."
Superbe T3 rénové lumineux – Port de Toulon / Stade Mayol,152700,42.7,3,Porte d'Italie,appartement,3576.11,https://www.bienici.com/annonce/netty-company53630wyb-appt-2657,Agence,Opportunite,,False,False,False,bon_etat,4,"[""proche_transports"", ""lumineux"", ""investissement_locatif"", ""coup_de_coeur""]","T3 rénové lumineux en quartier dynamique, prix attractif. Bon rapport qualité-prix pour jeune couple. Manque parking et balcon, mais bien placé près Stade Mayol et transports."
Appartement T3 - 2 chambres -62m2,153000,62.0,3,Brunet,appartement,2467.74,https://www.bienici.com/annonce/hektor-royal-immo-30364,Agence,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""investissement_locatif""]",T3 compact de 62m² à 153k€ dans quartier Brunet. Prix attractif et bien positionné pour couple cherchant premier investissement. Manque d'informations sur état et équipements.
Appartement,153000,60.0,2,Pont du Las,appartement,2550.0,https://www.bienici.com/annonce/adapt-immo-3011442484,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""investissement_locatif""]",Appartement 2 pièces de 60m² à 153000€ au Pont du Las. Budget attractif et bien positionné pour jeune couple. Quartier dynamique avec bons transports. Prix au m² compétitif.
TOULON - AGUILLON - Appartement type 4 lumineux avec balcon,154000,68.0,4,Aguillon,appartement,2264.71,https://www.bienici.com/annonce/hektor-royalimmolavaletteduvar-30933,Agence,Opportunite,,False,True,False,bon_etat,4,"[""coup_de_coeur"", ""lumineux"", ""proche_transports"", ""investissement_locatif""]","Appartement T4 de 68m² lumineux à Aguillon, Toulon. 154k€, bien situé, balcon, bon état. Prix avantageux pour jeune couple cherchant surface habitable."
AGUILLON- TYPE 4,154000,67.9,4,Aguillon,appartement,2268.04,https://www.bienici.com/annonce/hektor-agencedelavenir-7383,Agence,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""investissement_locatif""]","T4 de 68m² à Aguillon, bien positionné à 154k€. Prix/m² avantageux (2268€). Quartier accessible avec transports. Configuration généreuse pour jeune couple cherchant espace optimal."
Appartement T3,154000,67.0,3,Saint-Jean du Var,appartement,2298.51,https://www.bienici.com/annonce/mgc-ancien-SNI_0000_185308,Agence,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""coup_de_coeur"", ""proche_transports""]","T3 de 67m² à Saint-Jean du Var, prix attractif 154k€ (2299€/m²). Opportunité marché pour jeune couple ou investisseur. Configuration spacieuse, quartier accessible, peu de frais supplémentaires."
T3 - TOULON EST,154000,64.0,3,Saint-Jean du Var,appartement,2406.25,https://www.bienici.com/annonce/ag832778-512165729,Agence,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""investissement_locatif""]","T3 de 64m² à Toulon Est, prix accessible à 154k€. Bien positionnné en opportunité marché. Manque données sur étage, parking et état général du bien."
Vente Appartement 2 pièces,154900,41.0,2,Aguillon,appartement,3778.05,https://www.bienici.com/annonce/iad-france-1986843,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""prix_attractif""]",Appartement 2 pièces à 154 900€ dans quartier Aguillon. 41m² bien positionné marché. Budget accessible pour couple jeune cherchant entrée propriété. Détails manquants sur parking et terrasse.
TOULON EST - APPARTEMENT T4 DE 67 M2 AVEC 2 CHAMBRES BALCON,155000,67.0,4,Brunet,appartement,2313.43,https://www.bienici.com/annonce/hektor-fontpre-390184,IBOX Ecoquartier Font Pré,Opportunite,,False,True,False,inconnu,4,"[""proche_transports"", ""coup_de_coeur"", ""investissement_locatif""]","T4 67m² balcon, quartier Brunet. Prix avantageux 155k€, bon rapport qualité-prix. Opportunité marché. Idéal investissement ou résidence principale jeune couple."
,155000,64.28,3,Saint-Roch,appartement,2411.33,https://www.bienici.com/annonce/century-21-202_2305_3565,CENTURY 21 Ouest Immo,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""centre_ville"", ""investissement_locatif""]","Appartement 3 pièces de 64m² à Saint-Roch, Toulon. Prix attractif 155k€ (2411€/m²). Bien positionné en centre-ville avec accès transports. Opportunité marché intéressante pour jeune couple."
,155000,63.37,3,Pont du Las,appartement,2445.95,https://www.bienici.com/annonce/century-21-202_2305_3511,CENTURY 21 Ouest Immo,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""coup_de_coeur"", ""proche_transports""]","3 pièces 63m² quartier Pont du Las. Prix attractif 155k€, positionnement marché favorable. Convient jeune couple cherchant premier acquisition dans zone bien desservie."
Vente Appartement 3 pièces,155000,62.0,3,Saint-Roch,appartement,2500.0,https://www.bienici.com/annonce/iad-france-1924846,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports"", ""centre_ville""]","Appartement 3 pièces à 155000€ à Saint-Roch, Toulon. 62m², prix compétitif à 2500€/m². Bon potentiel pour jeune couple cherchant opportunité d'achat."
Appartement Toulon 3 pièce(s) 60m2 garage,155000,60.0,3,Saint-Roch,appartement,2583.33,https://www.bienici.com/annonce/immo-facile-59702153,Immo de France Toulon,Opportunite,,True,False,False,inconnu,4,"[""parking_inclus"", ""proche_transports"", ""investissement_locatif""]",Appartement 3 pièces 60m² à Saint-Roch. Prix opportunité 155k€. Garage inclus. Quartier dynamique bien connecté. Positionnement marché attractif pour jeune couple.
,155000,58.0,3,Pont du Las,appartement,2672.41,https://www.bienici.com/annonce/century-21-202_2305_3361,CENTURY 21 Ouest Immo,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports""]","Appartement 3 pièces 58m² au Pont du Las, Toulon. Prix attractif 155000€ (2672€/m²). Position marché favorable, opportunité pour accédants ou investisseurs."
Vente Appartement 2 pièces,155000,50.0,2,Pont de Bois,appartement,3100.0,https://www.bienici.com/annonce/iad-france-2007615,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""investissement_locatif""]","Appartement 2 pièces 50m² à Pont de Bois, 155k€. Bon rapport prix/surface (3100€/m²). Opportunité marché à prix accessible pour jeune couple cherchant entrée immobilière."
Vente Appartement 2 pièces,155000,42.0,2,La Loubière,appartement,3690.48,https://www.bienici.com/annonce/iad-france-1984293,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""coup_de_coeur""]","T2 de 42m² à La Loubière, Toulon. Prix attractif 155k€ (3690€/m²). Positionnement marché opportune. Idéal investissement locatif ou premier achat jeune couple. Infos limitées sur équipements et état."
TOULON BRUNET,155000,40.0,2,Brunet,appartement,3875.0,https://www.bienici.com/annonce/ag832760-513227711,Agence,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""coup_de_coeur"", ""proche_transports""]","Petit 2-pièces de 40m² en quartier Brunet, opportunité marché à 155k€. Budget accessible pour jeune couple, bonne première acquisition. Détails équipements à clarifier."
Vente Appartement 2 pièces,155000,38.0,2,Valbertrand,appartement,4078.95,https://www.bienici.com/annonce/iad-france-1989634,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""investissement_locatif""]",Petit 2 pièces de 38m² à 155k€ en quartier Valbertrand. Prix accessible et positionnement opportunité. Idéal investissement jeune couple ou investisseur locatif.
TOULON - LA MITRE,155000,20.5,1,Le Mourillon - La Mitre - Fort Lamalgue,appartement,7560.98,https://www.bienici.com/annonce/hektor-mourillon-390419,IBOX  Mourillon,Opportunite,,False,False,False,inconnu,2,"[""proche_transports"", ""investissement_locatif""]","Studio 20,5m² à La Mitre, Mourillon. Prix 155000€. Surface très compacte, prix au m² élevé. Bon potentiel investissement locatif grâce à la localisation touristique."
Vente Appartement 3 pièces,155500,62.0,3,Saint-Roch,appartement,2508.06,https://www.bienici.com/annonce/iad-france-2016359,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports""]",Appartement 3 pièces à 155 500€ à Saint-Roch. 62m² offrant un bon rapport qualité-prix pour la région. Prix/m² compétitif constituant une opportunité d'investissement.
Toulon Port Marchand -Mourillon,156000,54.7,2,Le Port,appartement,2851.92,https://www.bienici.com/annonce/hektor-delaveauimmo83-30,DELAVEAU IMMOBILIER,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""centre_ville"", ""investissement_locatif""]",T2 de 54.7m² à 156k€ en centre-ville toulon. Bien positionnée Port Marchand-Mourillon. Opportunité marché intéressante pour petit investissement ou primo-accédants.
T2 Le Mourillon,157000,50.0,2,Le Mourillon - La Mitre - Fort Lamalgue,appartement,3140.0,https://www.bienici.com/annonce/ag835694-466483091,Agence,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""investissement_locatif"", ""opportunite""]",T2 de 50m² au Mourillon à 157k€. Quartier attractif avec bonne accessibilité. Prix accessible et bien positionné sur le marché. Idéal jeune couple sans voiture.
TOULON   L'AGUILLON   T2 RÉNOVÉ   RÉSIDENCE FERMÉE   À 10 MI,157000,41.0,2,Aguillon,appartement,3829.27,https://www.bienici.com/annonce/hektor-royal-immo-31273,Agence,Opportunite,,True,False,False,bon_etat,4,"[""parking_inclus"", ""bon_etat"", ""investissement_locatif"", ""proche_transports""]",T2 rénové 41m² à 157k€ en résidence fermée sécurisée avec parking. Bien positionné marché comme opportunité. Idéal jeune couple ou investissement locatif pour rentabilité.
TOULON OUEST - BON RENCONTRE type 4 à rénover,158000,90.0,4,Pont du Las,appartement,1755.56,https://www.bienici.com/annonce/hektor-centreville-387724,IBOX Jaurès,Opportunite,,False,False,False,a_rafraichir,4,"[""coup_de_coeur"", ""investissement_locatif"", ""proche_transports"", ""centre_ville""]","Type 4 de 90m² au cœur de Toulon Ouest à prix attractif. À rénover mais offre excellent potentiel pour jeune couple. Budget raisonnable, bien dimensionné, secteur vivant."
Vente Appartement 3 pièces,158000,65.0,3,Pont du Las,appartement,2430.77,https://www.bienici.com/annonce/iad-france-1902259,Mandataire,Opportunite,,False,False,False,inconnu,4,"[""investissement_locatif"", ""proche_transports""]","3 pièces 65m² à Pont du Las, 158k€. Opportunité intéressante avec bon prix/m². Quartier dynamique, à 2km du centre. Convient à jeune couple cherchant entrée immobilière."
Grand T1 de 63 m² loué Centre-ville de Toulon Place Pierre Puget,158000,63.0,2,Centre-ville,appartement,2507.94,https://www.bienici.com/annonce/ag832778-511389320,Agence,Opportunite,,False,False,False,inconnu,4,"[""proche_transports"", ""centre_ville"", ""investissement_locatif""]","T1 spacieux 63m² à 158k€ en centre-ville toulon, bien positionné marché. Excellent potentiel investissement locatif ou résidence principale urbaine. Transports accessibles, zone dynamique."
